"66",0,0,0,21,0,0,0,3,2,5,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,4,2,0,2,5,0,4,6,0,4,0,0,0,0,0,0,0,0,0,0,4,38,0,0,0,0,0,0,47,0,0,1,0,2,0,0,2,0,0,11,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,5,4,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,2,0,0,3,3,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,0,2,1,4,0,0,0,13,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,326,0,1,0,0,0,3,0,0,1,0,6,0,5,2,198,34,10,2,0,1,0
"67",0,0,0,28,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,1,1,0,2,6,0,0,1,0,0,0,0,0,0,0,0,0,2,41,0,0,0,0,0,0,47,0,0,2,0,6,0,0,7,0,0,5,3,3,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,3,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,6,1,0,0,19,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,1,0,0,0,0,0,0,0,0,0,0,2,3,99,33,3,2,0,0,0
"68",0,0,0,23,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,2,3,0,7,2,0,1,0,0,0,0,0,0,1,0,0,1,9,45,0,0,0,0,0,0,68,0,0,3,0,4,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,166,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,339,0,7,1,0,0,4,0,0,1,0,3,0,4,5,87,31,0,0,0,4,0
"69",0,0,0,29,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,2,4,3,0,3,5,0,4,1,0,3,0,0,0,0,0,3,0,0,0,0,4,42,0,0,0,1,2,0,84,0,0,2,0,2,0,0,1,0,0,2,2,1,2,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,78,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,17,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,336,0,4,0,2,0,4,0,0,0,1,3,0,3,2,108,25,1,2,0,4,0
"70",0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,3,0,0,1,4,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,5,39,0,0,0,0,0,1,59,0,0,2,0,1,0,0,2,0,0,4,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,14,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,218,0,4,0,2,0,0,0,0,0,0,2,0,8,1,121,27,3,1,1,0,0
"71",0,0,0,11,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,2,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0,0,0,48,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,43,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,8,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,188,0,1,0,5,0,0,0,0,0,0,1,0,2,0,90,25,2,2,0,0,0
"72",0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,2,2,0,0,0,0,0,0,0,0,2,2,30,0,0,0,0,0,0,34,1,0,0,0,0,0,0,0,0,0,3,0,12,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,47,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,252,0,0,0,0,0,0,0,0,2,0,1,0,3,2,103,23,1,4,0,3,0
"73",0,0,0,27,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,3,3,0,0,2,0,0,6,3,0,2,2,0,0,1,0,5,0,0,0,0,5,39,0,0,0,0,0,0,49,0,0,1,1,1,0,0,0,1,0,0,2,7,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,17,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,411,0,2,0,0,1,6,0,0,0,0,0,1,4,0,185,18,0,0,0,3,0
"74",0,0,0,33,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,0,0,0,0,0,0,0,3,4,1,0,1,0,0,4,4,0,4,1,0,0,0,0,4,0,0,0,0,9,31,0,0,0,0,3,0,60,2,0,1,3,0,0,0,0,0,0,10,0,7,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,62,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,6,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,0,0,0,17,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,188,0,0,0,0,0,0,2,0,1,0,0,0,5,1,343,26,1,11,1,2,0
"75",0,0,0,33,0,0,3,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,2,0,7,0,0,4,4,0,1,4,0,0,0,0,2,1,0,0,0,9,46,0,0,0,0,0,0,59,2,0,1,2,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,67,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,7,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,4,1,0,0,26,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,417,0,0,0,1,0,0,0,0,0,0,1,0,0,0,148,17,0,4,0,3,0
"76",0,0,0,42,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,3,0,0,6,6,0,2,3,0,1,1,0,9,0,0,0,0,3,36,0,0,0,0,0,0,45,0,0,2,1,0,0,0,4,0,0,14,5,6,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,148,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,7,0,1,0,0,0,0,0,0,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,30,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,329,0,1,0,5,0,2,0,0,2,0,1,0,9,1,79,34,0,1,0,7,0
"77",0,0,0,34,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,2,0,0,1,5,0,2,2,0,1,0,0,6,1,0,0,1,4,62,0,0,0,0,1,0,102,2,0,2,0,1,0,0,3,1,0,13,0,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,4,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,26,0,0,1,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,278,0,2,0,0,0,5,0,0,1,2,2,0,9,2,78,25,0,1,0,4,0
"78",0,0,0,32,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,4,0,0,7,8,0,0,2,1,0,0,0,0,0,0,0,0,9,40,0,0,1,0,1,0,67,1,0,1,0,0,0,0,0,0,0,4,0,9,4,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,87,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,3,0,1,2,0,7,0,0,0,0,0,0,1,0,4,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,16,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,295,0,0,0,2,0,4,0,0,0,0,1,0,0,0,124,34,1,3,0,0,0
"79",0,0,0,36,0,0,1,0,0,4,0,0,0,1,0,0,0,1,0,5,0,2,0,0,0,1,0,0,0,0,0,1,0,0,3,4,3,0,1,0,0,0,0,1,7,3,0,1,0,0,1,7,0,0,3,0,0,0,0,2,0,0,0,1,7,33,0,0,0,0,0,0,41,0,1,1,0,0,0,0,0,0,0,4,0,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,78,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,1,0,0,0,0,1,0,2,2,1,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,3,0,0,0,31,0,0,0,0,0,0,108,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,208,0,4,0,6,0,3,0,0,0,1,2,0,3,0,68,29,2,0,0,2,0
"80",0,0,0,24,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,2,0,0,0,0,0,0,2,3,3,0,1,0,1,4,9,0,2,1,0,0,0,0,0,0,0,0,0,1,35,0,0,0,0,0,0,67,2,0,0,0,1,0,0,0,0,0,6,0,13,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,123,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,26,0,0,0,0,1,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,1,2,1,0,2,0,0,1,0,0,0,1,0,128,23,5,3,0,3,0
"81",0,0,0,33,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,4,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4,0,0,4,0,0,1,5,0,4,0,0,0,0,0,6,0,0,0,1,9,56,0,0,0,0,1,0,39,0,0,0,0,3,0,0,0,1,0,7,0,2,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,57,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,3,0,0,0,30,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,6,0,0,0,2,0,0,0,0,4,0,7,3,220,22,0,6,0,2,0
"82",0,0,0,17,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,1,0,0,0,0,0,0,3,0,0,7,0,1,0,0,1,0,0,0,0,2,48,0,0,0,0,2,0,20,0,0,0,0,1,0,0,0,0,0,13,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,57,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,4,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,22,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,177,0,1,1,0,0,0,0,0,0,1,1,0,0,0,492,21,0,2,0,0,0
"83",0,0,0,26,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,2,1,0,0,2,0,0,2,3,0,0,2,0,0,0,0,0,0,0,0,1,1,25,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,14,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,289,0,0,1,0,0,0,0,0,0,0,0,0,0,1,75,16,0,2,0,0,0
"84",0,0,0,18,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,1,0,5,0,0,2,0,1,0,0,0,0,0,0,0,4,25,1,0,0,0,0,0,10,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2,0,0,0,0,0,0,0,1,0,0,3,0,0,0,2,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,480,0,0,0,0,0,0,0,0,0,1,2,0,3,0,26,5,0,0,0,0,0
"85",0,0,0,19,0,0,3,1,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1,1,0,0,0,2,41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,3,1,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,41,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,20,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,44,0,735,0,0,1,0,0,0,0,0,2,2,12,0,4,0,109,10,0,6,0,4,0
"86",0,0,0,17,0,0,2,2,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,4,0,0,2,0,0,0,5,0,2,6,0,0,0,0,1,0,0,0,0,2,15,0,0,0,0,0,0,4,1,0,2,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0,0,0,0,0,0,41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,43,0,429,0,2,0,0,0,3,0,0,0,0,0,0,7,0,227,30,0,3,0,5,0
"87",0,0,0,22,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,3,0,0,6,0,0,0,0,2,0,0,1,1,1,7,0,1,0,0,0,0,4,1,0,1,0,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,270,0,0,0,1,0,1,0,0,2,0,2,0,2,0,31,20,0,3,0,1,0
"88",0,0,0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,1,3,0,0,2,0,0,5,15,0,1,6,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0,0,0,5,1,0,0,4,2,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,70,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,15,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,17,0,0,0,0,0,0,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,64,0,252,1,0,2,2,0,5,0,0,0,0,0,0,4,1,63,17,1,3,0,1,0
"89",0,0,0,23,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,1,0,0,0,0,6,13,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,16,0,0,0,0,1,0,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,350,0,0,1,0,0,0,0,0,2,1,0,0,6,0,128,20,1,1,1,2,0
"90",0,0,0,13,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,1,3,0,2,6,0,0,5,0,0,2,0,6,0,0,0,1,3,6,0,0,0,0,0,0,1,0,0,1,1,1,0,0,3,0,0,4,0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,3,0,15,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,3,1,0,0,22,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,98,0,456,0,0,0,0,0,4,0,0,0,0,10,0,4,2,135,21,0,5,0,2,0
